SOP Name,Source URL,Content
Wallet Balance transfer Request,https://sites.google.com/shiprocket.com/sop-shiprocket/wallet-balance-transfer-request,"Back Wallet Balance transfer Request Opening : Good Morning/Afternoon/Evening Welcome to shiprocket. My Name is _. How may I help you? Scenario : Seller wanted to get wallet balance transfer to bank account. System Check :- Click on Seller info in ICRM > Click on Decision tree> Plan Related > Terminate Account Information: Speak : I would like to inform you that you can raise the request for the wallet balance transfer to bank account from you panel only and I will guide you the path for same. Path: Seller Panel > Help & Support > Create Ticket > Category - Finance> Sub category - Transfer Wallet Amount into My Bank Account Note : Advisor will raise FCR Ticket after guiding the seller about the process from seller panel. Incase seller face any issue while raising request from panel then advsior will check below mentioned details and will inform seller accordingly. Path :- ICR M << Seller Info << Decision Tree << Plan Related << Terminate Account Check all the required information mentioned below:- - No open shipment - Account status - Active - Bank/KYC details- updated - COD Unblocked - Ask for reason (reason should be mentioned in notes incase Ticket i s created) - Wallet balance should be +ve (in all linked accounts) I f any of the above ask is NO then refuse seller that seller nee d to wait for all the shipments to be on final stages , wei ght discrepancy to be resolved, bank details to be updated, wallet balance to be positive then can raise request from seller panel. If Yes- then raise to "" Customer Support- Finance Desk "" , request seller to share panel error while creating ticket from panel And asked seller to wait for 1-2 working days. If seller have wallet balance including coupon value:- Inform Seller to:- Sir/Ma'am I would like to inform you that if you want to transfer you wallet amount to bank account, then wallet amount will be transferred to the bank excluding coupon value. Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day Nugget Ticket- Seller User:- Seller's registered emai id Channel:- Customer Support Finance Desk Agent Assign :- Priya / Manisha Ticket Priority :- Low Status :- Open Subject :- Wallet Balance Transfer Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- NFCR Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Wallet_Balance Sub Category :- Account to Account Wallet Transfer Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA"
Closure of Customer Support Delivery Dispute Desk,https://sites.google.com/shiprocket.com/sop-shiprocket/closure-of-customer-support-delivery-dispute-desk,"Closure of ""Customer Support Delivery Dispute Desk"" We will be deleting the Customer Support Delivery Desk. Going forward any DNU case where an OJT advisor needs to take BPR or any L-1 advisor is unable to take BPR, all these cases need to be marked and assigned to the respective L-2 teams. L-2 advisor will attempt to take the BPR from the buyer & seller and will proceed as per the current ongoing process. Kindly download to your respective team members including advisors."
Channel Integration,https://sites.google.com/shiprocket.com/sop-shiprocket/channel-integration,"Channel Integration Opening : Good Morning/Afternoon/Evening Welcome to shiprocket. My Name is _. How may I help you? System Check :- 1) Copy link from SPARK & paste it in new tab Inform seller about :- I would like to inform you that you can integrate your e-commerce website with Shiprocket. We provide channel integration service with multiple channels like: Amazon, WooCommerce, Shopify, Magento, etc. to integrate your channel i request you to please:- Login to shiprocket account and click on ""Channels"" Click on ""Add New Channel"" button to channels Click on integrate button mentioned below the particular channel which you want to integrate Once clicked on ""Integrate"" button follow the steps mentioned on left side for further channel integration. Note: For all the channels integrated with Shiprocket, there is an Auto Status update that runs in every 30 minutes where we push the order status from Shiprocket to the respective channel. Or, go to the processing screen and click on the sync orders from channels button to sync your order immediately. Note: If we are arr a nging a callback from tech team the TAT is 24 hrs. Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day Cl ick here for Tech-related FAQs:- Tech-Related- FAQ's Nugget Ticket: Note: If we are not arranging a callback, then the tagging would be: Seller User:- Seller's registered emai id Channel:- Customer support:Tech Desk Agent Assign :- NA Ticket Priority :- Low Status :- Open Subject :- Integration/APIs Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- NFCR Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Integration/APIs Sub Category :- General Information Required Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA Note: If we are arranging a callback, then the tagging would be: Seller User:- Seller's registered emai id Channel:- Customer Support Call Center Agent Assign :- Own Name Ticket Priority :- Low Status :- Resolved Subject :- Integration/APIs Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- Yes Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Integration/APIs Sub Category :- General Information Required Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA"
Estimated delivery timelines,https://sites.google.com/shiprocket.com/sop-shiprocket/estimated-delivery-timelines,
Live,https://sites.google.com/shiprocket.com/sop-shiprocket/live,Back Live ONDC Mobile Application Navigation Arogyam Shiprocket International SR Fulfillment/Warehousing SR convert SDD & NDD (Same day delivery & Next day delivery) Buyer Helpline Raining Reward Bonanza WhatsApp Communication Module RTO Score Delivery Boost SR Engage Rocketbox /Cargo Shipment Fastrr & Checkout Quality Check Weight Dispute Pickup Scenarios Delivery Scenarios
Delivery -In TAT,https://sites.google.com/shiprocket.com/sop-shiprocket/delivery-in-tat,Delivery- In TAT Back Opening : Good Morning/Afternoon/Evening Welcome to shiprocket. My Name is _. How may I help you? System Check :- 1) Copy link from SPARK & paste it in new tab / Click on Internal ICRM (Ask for AWB no. in shadow fax cases) 2) Click on View details > Click on Shipment section 3) Check Suppress EDD 4 ) Check SR Tracking Inform seller about the following:- Suppress EDD If your shipment gets delayed then you can also escalate delivery from your shiprocket panel- Path :- Login on seller panel > Place cursor on shipment tab > Click on Track > Paste AWB > Click on escalate under Expedite delivery Timeline = Advisor will share the TAT of Day End as per the EDD Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day Nugget Tagging Seller User:- Seller's registered emai id Channel:- Customer Support Call Center Agent Assign :- Own Name Ticket Priority :- Low Status :- Resolved Subject :- Delivery TAT Required Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- Yes Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Shipment Delivery Delay Sub Category :- Delivery TAT Required Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA
Early COD Plan downgrade,https://sites.google.com/shiprocket.com/sop-shiprocket/early-cod-plan-downgrade,"Back Early COD Downgrade Opening : Good Morning/Afternoon/Evening Welcome to Shiprocket. My Name is _. How may I help you? System Check :- 2) Check the Early COD plan (D2, D3,D4) and plan activation date in ICRM. 3) Path to check plan details from ICRM: Internal CRM > Seller Info > View details > COD Tab > Check Remittance Plan Or ( If the seller shares the awb #) Internal CRM > Shipment details > Search AWB > View details > Remittance Tab > Remittance Plan 4) Check if the seller contacted within 30 Days/After 30 days from the date of plan activation Inform seller about :- Seller contacted within 30 days I would like to inform you that in order to downgrade the plan you have to wait for minimum 30 days from the date of plan activation. As I have checked 30 days have not been completed, so I request you to wait. Once 30 days will be completed then you will be able to deactivate the early COD plan from your shiprocket account. Path- Seller panel>>Billing>>Shipping charges>>Early COD >>deactivate Nugget Ticket (Downgrade within 30 days) Seller User:- Seller's registered emai id Channel:- Customer Support Call Center Agent Assign :- Own Name Ticket Priority :- Low Status :- Resolved Subject :- Early Cod Process Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- Yes Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Cod Remittance Sub Category :- Early Cod Process Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA Seller contacted after 30 days Sir/Ma'am, As I have checked that you activated the early COD plan on (Date of activation) and 30 days are now completed. Now, you can deactivate the early COD plan from your shiprocket account. Path- Seller panel>>Billng>>Shipping charges>>Early COD >>deactivate Note- If seller is not able to downgrade/deactivate the plan from seller panel even after clicking on notification pop up then ask the seller to share screenshot of the panel and assign the ticket to Tech-Support. Also send an ACR mail asking for the screenshot. Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day. Nugget Ticket (Downgrade after 30 days but unable to downgrade) Seller User:- Seller's registered emai id Channel:- Customer Support Finance Desk Agent Assign :- Priya / Manisha Ticket Priority :- Low Status :- Open Subject :- Early Cod Activation Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- NFCR Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Cod Remittance Sub Category :- Early Cod Process Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA"
Brand Boost - Updated Version of Post Ship,https://sites.google.com/shiprocket.com/sop-shiprocket/brand-boost-updated-version-of-post-ship,"Back Updated Version of Post Ship:- Brand Boost Launch Date - 25th Jan 23 Opening : Good Morning/Afternoon/Evening Welcome to Shiprocket. My Name is _. How may I help you? System Check :- 1) Copy link from SPARK & paste it in new tab / Click on Internal ICRM (Ask for AWB no. in shadow fax cases) Inform seller about the following :- Sir/Ma'am would like to inform you that s hiprocket has launch ed a new feature named as Brand Boost wherein we are offering a branded tracking experience to all the SR Sellers . This feature will help you in increase the brand awareness among buyers via shipricket platform. I would also like to inform you that the charges will be Rs. 2.99 + GST per Shipment .( GST exclusive i.e. 18% ) New Features available in brand boost :- Sir/ Ma'am you can use your Brand Logo under this feature We have provided Menu links option wherein you can display your brand details and contact details for easy access to buyers. Social media links option is also available in new feature wherein you have add the social platforms page links to promote the product/ brand. Instagram feed - Since Instagram is most trending platform to promote the product globally so SR has provided this option wherein the brand shoot pics and pages can be displayed with this new feature. Youtube - This new feature allows you to upload and display the product/brand videos available on youtube. Promotional banners - This new feature allows you to add the product banners / discount banners on the tracking page which will help in promotion. Custom URL - You may add the product URL for easy access. Product recommendations - If you wants to promote the most selling products then this new feature allows the sellers to recommend the products and similar products falls in category. Multiple themes - You will get an option to select multiple themes to present best appearance. I mproved tracking page helps you :- It will help in Reduc ing “ where is my order ” queries by 65% It will help in Reduc ing the support cost by 45% It will help in Increas ing the repeat purchases by 15% It will help in getting Better NPS by 2X (More Customer S atis fac tion) Note :- From June 2023, the brand boost billing logic has been changed from all delivered shipments to all delivered+ RTO delivered shipments. The brand boost charge for any AWB will get deducted from the wallet as soon as the shipment is marked as pickup scheduled, and billing/invoicing will happen for all the shipments that will reach to their terminal status including delivered, RTO delivered. There are cases wherein Brand Boost invoices have been generated and the seller is raising an escalation that they have not activated such services - Assign such cases or tickets to the Tech. Team to validate who has activated the brand boost services (Sample Invoice attached the this page - above) FAQ's How to activate free trial period - Login to seller panel >>Click on buyer experience >>Click Tracking page >>Click on Activate now To avail the features User the options as per requirements available in different Icons. How to deactivate this service if seller is not interested - If the service is activated then >>Login to seller panel >>Click on buyer experience >>Click Tracking page >>Click on If you wanted to deactivate click here >> Select reason and enter remarks >> Click on deactivate How will the seller receive the invoice? Sir/Ma'am, You will get the Invoice like the normal invoice( Brand Boost is a value added service so a VAS invoice will be generated, which will be shared on a monthly basis. ). How to check VAS activation and deactivation via ICRM: Login to seller panel >> Enter Comp ID or registered number>> Click on View Details>> Click on Tech Product. If Seller is a offline Seller how it will be beneficial? The service/ facility is majorly available for online users How many products can be displayed as Recommendation products ? You will get an option to add 3 recommendations and in each recommendation, you may add 8 products . How Seller will able to activate Brand Boost from SR application? This facility is not available in SR app How Seller will able to check Analytics dashboard? Under discussion Will seller get an option to select which photo will be visible if he/she sync Instagram or the latest post will be visible ? No, you won't get the option to select this, it will sync automatically Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day"
Post Ship upgraded to Brand Boost,https://sites.google.com/shiprocket.com/sop-shiprocket/post-ship-upgraded-to-brand-boost,"Post Ship is now Brand Boost - Updated Version Note - The updated Version of Post ship is Brand Boost which is a Paid service and is updated in SOP with ""Brand Boost - Updated Version of Post Ship"" Scenario :- Seller called to know the process to customize and create the tracking page for his shipment. Opening:- Good Morning/Afternoon/Evening Welcome to Shiprocket. My Name is _. How may I help you? Assurance:- I will surely help you regarding your concern. Information:- Post Ship provides buyers a seamless post purchase experience with customized tracking page, marketing banners and regular SMS, Email notification. Benefits- • Tracking page with complete information • Real time order tracking • Estimated date of delivery • Regular SMS and Email updates • White labelled tracking pages • Promote other products • Links to external pages • Learn about buyer’s experience Path-Seller panel->Setting->Tracking Page You need to follow the below mentioned steps to create a branding and tracking page. 1.Setting- i n this tab you will add your website URL along with website’s domain and sub domain followed by saving this information. 2.Tracking widgets- I n this tab you will get an option to align the tab as per their preferences. For example, “banners”, “menu links”,etc. 3.Marketing banners- You can add up to 3 marketing banners along with a URL to make the tracking page more attractive. 4.Menu links- You can add unlimited menu links using this option, that will help you to categorize the product line. For example a menu link can be “MEN clothing”, “WOMEN clothing"", Kids-Boy or a girl clothing etc. 5.NPS- Also known as “NET PROMOTERS SCORE”. You can opt for NPS service, which will allow the buyers to rate services. 6.Returns- Enabling the “RETURNS” option, You will empower your buyer to place a return order using the same tracking page. Further Assistance:- Is there anything else, I can assist regarding shiprocket. Closing :- Thank you for calling in shiprocket have a nice day. Note - The updated Version of Post ship is Brand Boost which is a Paid service and is updated in SOP with ""Brand Boost - Updated Version of Post Ship"" FD Ticket § Phone number :- Calling number § Email :- Seller's registered email id § FCR :- FCR-Addressed § Issue category :- Others § Sub category :- Others § Type :- Query § Status :- FCR Resolved § Courier Company :- NA § AWB Number :- NA § Subject :- Post Ship § Additional information :- NA § Request for call back :- NA § Please enter your number :- NA § Group :- Customer Support Call Center § Agent :- Pratibha § LOPS action :- NA § FOPS action :- NA § Tech support actions :- NA § Name :- NA § Description :-"
Shiprocket XInternational Shipment,https://sites.google.com/shiprocket.com/sop-shiprocket/live/shiprocket-xinternational-shipment,"Back Shiprocket International Shiprocket Internation Call Flow- Opening : Go od Morning/Afternoon/Evening Welcome to shiprocket. My Name is _. How may I help you? System Check :- 1) Copy link from SPARK & paste it in new tab Inform seller about :- Shiprocket International is available in All plans International shipment allowed weight :- Min-50 GM Max-30 KG Activation Process of shiprocket International Step 1 - Login to Panel > Settings > International Step 2 - You need to complete international KYC KYC will be done via the seller panel Documents required: IEC (Import Export Code)- You can get IEC code from Directorate General of Foreign Trade (https://www.dgft.gov.in/CP/) AD Code (Authorized Distributor Code)- (Suggest seller to get AD code for Delhi Port from bank ) Company / Individual KYC - PAN, Aadhar, GSTIN etc. TAT for KYC: Post KYC done, International facility will be activated within 48 working hours. Proactive Information :- Cod is not available in international. RTO facility is not available in international. You can check shipping charges from seller panel in rate calculator. International shipment pick ups will be done by - Delhivery, Xpressbees, Bluedart, Ecom and Aramex international In case of lost shipment ,the liability would be 5000/- or invoice value whichever is lower. International Shipment facility is available for more than 200 countries. List of countries seller can ship:- Bangladesh, Sri-lanka, Bahrain, Oman, Saudi Arabia, UAE, USA, Mexico, Canada, Germany, Belgium, Netherlands, Luxembourg, Great Britain, France, Denmark, Italy, Switzerland, Spain, Austria, Ireland, Sweden, Portugal, Norway, Finland, Greece, Honk Kong, Malaysia, Singapore, Thailand, Australia, South Refer to below mentioned link to inform seller about the international features in details:- https://drive.google.com/file/d/1QxHoeh8jUrNtRbsSTiMXJL9ROo_r3ppE/view D elivery timeline in SRX Premium, SRX Express, SRX Priority 1.SRX Premium VCN- Virtual Courier Network Delivery in 10-12 days 2.SRX Express Aramex Delivery in 6-8 days 3.SRX Priority Aramex Delivery in 8-10days Escalation Matrix :- Abhishek Rakecha for International Shipment related concerns. Abhishek Rakecha for International KYC related concerns. Further assistance :- Is there service related anything else I can help you with ? Closing :- Thank you for calling Shiprocket. Have a nice day New seller If seller new to shiprocket want a call back from international specialist team Inform seller about USP of shiprocket and available Plans and then will arrange call back by filling Pipe-drive or creating ticket. Pipedrive to be filled in case of new seller Name - auto filled Country Code - auto filled Number - auto filled Email - auto filled Address - free text Product Category - select value Planned start date for shipments - select date Through which platform are you currently receiving orders? - Select value Any website to promote company? - free text Expected monthly shipments? - select value Do you also do international shipments? - select value Current shipping partner? - select value Source - Call Center Inform to Seller- Sir/Ma'am you will get call back from Sales team within 48 hours. Taggings International FAQs List of Restricted Items for International Shipment List of Restricted Items for International Shipment.pdf Country-wise minimum values- Shiprocket International"
RTO Acknowledge,https://sites.google.com/shiprocket.com/sop-shiprocket/rto-acknowledge,RTO Acknowledge Opening : Good Morning/Afternoon/Evening Welcome to Shiprocket. My Name is _. How may I help you? System Check :- 1) Copy link from SPARK & paste it in new tab / Click on Internal ICRM (Ask for AWB no. in shadow fax cases) 2) Click on View details > Click on Shipment section 3) Check the RTO Date Scenerio:- If seller wants to know what is RTO Acknowledge Information - It indicates that shipment is deliver to the seller and seller give acknowledgment to click on this option from the seller panel Nugget Tagging Seller User:- Seller's registered emai id Channel:- Customer Support Call Center Agent Assign :- Own Name Ticket Priority :- Low Status :- Resolved Subject :- RTO Query Body:- NA Private Notes :- NA Phone:- Calling number Source:- Phone / Chat Type:- Query FCR:- Yes Escalation Desk/ORM Tag :- NA VOC :- NA SR Issue Category:- Shipment NDR & RTO Sub Category :- Fake attempt done Issue Details :- NA Courier Name:- NA AWB Number :- NA Multiple AWB Number :- NA Multiple Case Scenario :- NA Shipment Status :- NA Jira Link :- NA KAM Action Flag :- NA
New Process For Domestic Shipment Pickup  Order Cancellation Calls,https://sites.google.com/shiprocket.com/sop-shiprocket/new-process-for-domestic-shipment-pickup-order-cancellation-calls,"New Process For Domestic Shipment Pickup / Order Cancellation Calls 1. Call Transfer (10:00 AM – 6:45 PM) If a BPOC/COG agent receives any call related to Domestic Shipment Pickup or Order Cancellation , the call must be transferred to the queue: 👉 “Domestic Pickup – Transfer IH CC” This queue is live and must be used only during 10:00 AM to 6:45 PM . No exceptions are allowed during this time window. 2. Skill Alignment (Outside Core Hours) From 8:00 AM to 10:00 AM and 7:00 PM to 10:00 PM : Advisors must be aligned on the skill and need to handle cases on their own, no transfer to que. 👉 “pick , Hindi Pickup” Do NOT use the “pick , Hindi Pickup” skill between 10:00 AM and 7:00 PM . 3. Skill Restriction The skill “ Domestic Pickup – Transfer IH CC” must NOT be assigned to any BPOC/COG advisor under any circumstances. Script to transfer the call “I’m transferring your call to our concerned team for further assistance related to Pickup/order cancellation. Please stay on the call.” Click on transfer: Select the Queue : “Domestic Pickup – Transfer IH CC” Select Blind and then transfer to the queue."
C2C - Click 2 Call,https://sites.google.com/shiprocket.com/sop-shiprocket/call-script/c2c-click-2-call,"Back C2C - Click 2 Call Click to Call ( FCR Cases ) Agent must take Seller name referring to C2C window. Good morning /afternoon/evening, thank you for reaching out to Shiprocket, my name is ........... and I can see that you are checking regarding ( mention query, category or Sub-category) how I can assist you. NFCR C ases Good morning/afternoon/evening, welcome to shiprocket my name is ......... , I can see that you have raised a concern regarding ( mention case visible in Spark). I would like to inform you that.. ( reply with relevant information). Hold Script: May I place your call on hold for 60 seconds, so that i can give you better information?? Un-hold Script: Thank you for being on hold.! Thank you for being on hold, I am sorry to keep you wait for such a long time. (if hold exceeds more than sixty seconds). Further Assistance: Is there anything else service related i can help regarding Shiprocket? CSAT Script: If you are satisfied with the information provided to you from my end, then please share your valuable feedback with us on the email that will received by you in a while. Closing Scripts: Thank you for your time in shiprocket. Have a nice day ! --------------------------------------------------------------------------------------------------------------------------------------------------------- Outbound:- ( Hindi) Click to Call ( FCR Cases ) Agent must take Seller name referring to C2C window. Good morning /afternoon/evening, thank you for reaching out to Shiprocket, my name is ........... and I can see that you are checking regarding ( mention query, category or Sub-category) how I can assist you. NFCR Cases Good morning/afternoon/evening, welcome to shiprocket my name is ......... , I can see that you have raised a concern regarding ( mention case visible in Spark). I would like to inform you that.. ( reply with relevant information). ACKNOWLEDGEMENT REQUIRED - Nishchit rheye , mei apki sahyta krne ki puri koshish krunga / krungi. Hold Script: Behtar jaankari ke liye kya mei apki call 60 seconds ke liye hold pr rkh skta/skti hu ? (system check ) Un-hold Script: Hold pr bane rhne ke liye dhanywaad ! Hold pr bane rhne ke liye dhanywaad ! lambe hold ke liye maafi chahunga (if hold exceeds more than sixty seconds). Further Assistance: Kya mei apki shiprocket ke regarding kuch or sahyta krskta hu ! CSAT Script: Agar aap meri di gyi jankari se santusht hei , toh kripya apna valuable feedback is call ke baad bheji gyi email pr deskte hei ! Google Review Script : Agar ap meri di gyi jankari se santusht hei , toh kripya apna valuable review humari shiprocket website pr deskte hei ! Link apko is call ke baad mail ke zareeye bhejdia jayega ! Closing Scripts: Shiprocket mei apna keemti samay dene ke liye apka dhanywaad ! Apka din shubh ho !"
